420.0 , 330.0 , 0.0 , 1.0
410.0 , 269.0 , 1.0 , 1.0
420.0 , 273.0 , 2.0 , 1.0
341.0 , 330.0 , 0.0 , 2.0
340.0 , 288.0 , 1.0 , 2.0
312.0 , 274.0 , 2.0 , 2.0
265.0 , 330.0 , 0.0 , 3.0
265.0 , 182.0 , 1.0 , 3.0
383.0 , 245.0 , 2.0 , 3.0
557.0 , 330.0 , 0.0 , 4.0
564.0 , 267.0 , 1.0 , 4.0
622.0 , 274.0 , 2.0 , 4.0
625.0 , 330.0 , 0.0 , 5.0
625.0 , 202.0 , 1.0 , 5.0
479.0 , 216.0 , 2.0 , 5.0
483.0 , 330.0 , 0.0 , 6.0
458.0 , 186.0 , 1.0 , 6.0
461.0 , 139.0 , 2.0 , 6.0
420.0 , 330.0 , 0.0 , 7.0
