220.0 , 230.0 , 0.0 , 1.0
199.0 , 156.0 , 1.0 , 1.0
84.0 , 202.0 , 2.0 , 1.0
118.0 , 230.0 , 0.0 , 2.0
146.0 , 252.0 , 1.0 , 2.0
423.0 , 82.0 , 2.0 , 2.0
409.0 , 230.0 , 0.0 , 3.0
406.0 , 258.0 , 1.0 , 3.0
335.0 , 157.0 , 2.0 , 3.0
309.0 , 230.0 , 0.0 , 4.0
282.0 , 303.0 , 1.0 , 4.0
226.0 , 10.0 , 2.0 , 4.0
220.0 , 230.0 , 0.0 , 5.0
